,channelTitle,channelId,video_id,publishedAt,viewCount,likeCount,dislikeCount,commentCount
55,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,VblQWr0rm7Y,2020-08-11T13:12:04Z,459011,25663,211,351
56,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,vQWubU98Ad4,2020-08-10T17:17:29Z,249255,12703,142,107
57,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,rmEpER8wSBU,2020-08-09T10:54:48Z,166778,6612,70,63
58,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,xUsnPqkuctg,2020-08-07T11:16:36Z,178984,6870,64,64
59,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,uMzLXQ6xMJc,2020-08-04T18:55:11Z,250530,13705,110,201
60,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,MyJou48ZDq8,2020-08-04T16:37:18Z,169745,7984,69,86
61,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,q_ugIXzi51A,2020-08-03T17:38:16Z,292507,9591,129,134
62,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,rW32DH_rH-E,2020-08-03T12:02:12Z,499250,18980,159,199
63,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,9pvWklueoUA,2020-08-02T15:51:56Z,240687,8791,115,41
64,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,I7-C2C1ti8E,2020-08-01T13:07:02Z,219539,8387,114,67
65,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,VnpnZB7-_6Q,2020-07-31T13:10:50Z,180515,7670,71,48
66,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,lD436tEFXLc,2020-07-30T13:05:54Z,430532,24641,479,404
67,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,e7VK3pne8N4,2020-07-30T13:00:11Z,2690893,122146,597,5457
68,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,lZJy9KOTBFc,2020-07-29T17:23:09Z,286402,16306,100,260
69,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,p8hhVCU4vz8,2020-07-28T12:06:46Z,184138,7631,54,90
70,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,T8Ly8j0jZkE,2020-07-26T11:04:52Z,235434,8725,100,126
71,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,sp6vMnKZUoE,2020-07-25T13:33:41Z,313689,12059,73,138
72,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,fe5CBM6JMM8,2020-07-23T13:13:17Z,248420,8761,187,105
73,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,eB7rcIEzLoY,2020-07-22T20:09:19Z,372073,12692,116,173
74,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,0lxoEXfYA7E,2020-07-22T14:19:19Z,494289,18775,220,225
75,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,On6x7TOFCUg,2020-07-21T05:51:32Z,163834,8135,70,130
76,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,LffrPy6VZd0,2020-07-19T19:57:45Z,256392,9195,99,108
77,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,mCzEy-CRAMA,2020-07-19T11:08:07Z,409495,14425,163,443
78,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,v6z60DrIpeA,2020-07-18T12:05:42Z,199026,8592,81,175
79,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,Se6ozLWvX9M,2020-07-16T12:50:06Z,220385,8013,77,73
80,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,f6tYhNzIQwg,2020-07-15T12:08:40Z,351458,15685,128,253
81,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,aSRCJKYT4dY,2020-07-11T14:43:04Z,265892,7249,78,69
82,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,MWrWMVnnBL8,2020-07-10T13:28:38Z,300451,11443,83,187
83,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,sKBEpcBf9eA,2020-07-08T14:49:59Z,390694,10441,192,154
84,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,pUE6ASZymgI,2020-07-07T16:53:34Z,172462,5889,50,101
85,Marine Ch. 宝鐘マリン,UCCzUftO8KOVkV4wQG1vkUvg,TklqX5XUomo,2020-07-06T12:12:41Z,609975,27551,226,620
