,channelTitle,channelId,video_id,publishedAt,viewCount,likeCount,dislikeCount,commentCount
55,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,JkxHGAdv6EY,2020-08-16T12:07:49Z,120046,6645,33,86
56,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,w0WHOjw-vwY,2020-08-15T12:01:12Z,213142,11351,95,187
57,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,D_ohfvzWy4E,2020-08-14T14:10:06Z,281248,13372,99,114
58,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,2hdiPufwpFg,2020-08-13T11:05:42Z,118220,6662,37,83
59,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,NYmnksfnzOg,2020-08-12T11:32:14Z,109002,6295,39,56
60,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,A8LLOaiawM0,2020-08-11T16:34:09Z,246507,13099,63,237
61,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,nVzltv-WCF0,2020-08-09T19:24:23Z,128640,7804,50,107
62,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,Egbah7VSHAo,2020-08-09T13:46:11Z,126235,6390,127,133
63,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,JlQdC_YMIdA,2020-08-07T12:35:10Z,56762,3889,8,217
64,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,tLnETKC-KPo,2020-08-07T11:13:28Z,128411,6778,49,71
65,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,qlAagUpJiaw,2020-08-05T13:31:26Z,163300,8082,75,89
66,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,ahfhsgCCxtg,2020-08-02T15:04:16Z,161549,7965,155,64
67,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,_6_gwZd-HEE,2020-08-01T13:16:27Z,129902,7015,54,55
68,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,2-6a_sK49J4,2020-07-30T11:13:47Z,101055,6391,66,73
69,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,UtFth2m3kD0,2020-07-29T11:24:34Z,77720,4887,31,46
70,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,xEEF4UkQjwE,2020-07-28T18:26:19Z,102803,7057,24,64
71,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,DXEHmmxe88c,2020-07-28T09:30:43Z,120332,7916,39,147
72,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,YuNAcuFP5hQ,2020-07-26T11:00:14Z,105658,6198,44,75
73,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,JwS1UNYj-oY,2020-07-25T03:48:35Z,160534,9553,51,115
74,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,bYAPWieYjWY,2020-07-23T13:48:08Z,108700,6350,72,82
75,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,Nmy_Rm3uaWc,2020-07-22T04:06:33Z,180681,10365,72,189
76,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,n9LoJ9QAzjA,2020-07-20T12:24:06Z,130144,7126,90,96
77,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,o1txbHbkKog,2020-07-19T11:04:07Z,98024,5789,32,52
78,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,hQw6OYFus6E,2020-07-18T17:17:55Z,330396,15704,147,146
79,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,z2RVyemVSMs,2020-07-17T17:33:09Z,119470,8322,26,84
80,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,mlBB9c0nhUc,2020-07-14T12:57:57Z,42388,2750,23,65
81,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,BPgt8pzHJd4,2020-07-14T10:25:20Z,50941,3127,30,79
82,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,L_9xl4_9qiM,2020-07-12T11:55:53Z,134400,6902,40,133
83,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,pJs-rcEEEZk,2020-07-10T12:41:02Z,127623,6857,33,127
84,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,kslpuGw5t24,2020-07-06T17:56:34Z,114975,6806,44,486
85,Rushia Ch. 潤羽るしあ,UCl_gCybOJRIgOXw6Qb4qJzQ,w6zeVtP9iYs,2020-07-04T17:23:14Z,132575,6984,48,439
